date,adr,room_type,num_rooms,location,month
2023-07-31,276,single,5,New York,7
2023-07-31,270,double,3,Copenhagen,7
2023-07-31,52,single,4,Berlin,7
2023-07-31,60,single,2,Berlin,7
2023-07-31,421,suite,5,New York,7
2023-08-01,276,double,5,New York,8
2023-08-01,361,double,2,New York,8
2023-08-01,308,double,2,New York,8
2023-08-01,123,single,5,Copenhagen,8
2023-08-01,509,suite,4,New York,8
2023-08-01,183,single,3,Copenhagen,8
2023-08-01,191,double,2,Berlin,8
2023-08-01,323,double,4,New York,8
2023-08-01,211,single,4,New York,8
2023-08-01,238,single,2,New York,8
2023-08-01,198,double,2,Copenhagen,8
2023-08-01,181,double,2,Berlin,8
2023-08-01,323,single,1,New York,8
2023-08-01,351,double,1,New York,8
2023-08-01,457,suite,4,Copenhagen,8
2023-08-01,161,single,4,Copenhagen,8
2023-08-01,284,single,5,New York,8
2023-08-01,257,double,4,New York,8
2023-08-01,268,single,3,New York,8
2023-08-01,280,double,1,New York,8
2023-08-02,313,single,4,New York,8
2023-08-02,247,double,3,Copenhagen,8
2023-08-02,114,single,4,Berlin,8
2023-08-02,156,single,5,Copenhagen,8
2023-08-02,187,single,1,New York,8
2023-08-02,214,single,3,New York,8
2023-08-02,93,single,2,Berlin,8
2023-08-02,576,suite,1,Copenhagen,8
2023-08-02,265,single,1,New York,8
2023-08-02,343,suite,5,Copenhagen,8
2023-08-02,339,double,1,New York,8
2023-08-02,231,single,5,New York,8
2023-08-02,165,single,2,Copenhagen,8
2023-08-02,435,double,4,New York,8
2023-08-02,119,single,2,Berlin,8
2023-08-02,318,double,2,New York,8
2023-08-02,312,single,2,New York,8
2023-08-02,148,single,4,Copenhagen,8
2023-08-02,250,double,4,Copenhagen,8
2023-08-02,206,single,5,New York,8
2023-08-03,214,single,4,Copenhagen,8
2023-08-03,297,double,4,New York,8
2023-08-03,317,single,2,New York,8
2023-08-03,288,double,4,New York,8
2023-08-03,378,suite,5,Copenhagen,8
2023-08-03,395,double,5,New York,8
2023-08-03,437,suite,1,New York,8
2023-08-03,285,double,5,Copenhagen,8
2023-08-03,197,single,4,New York,8
2023-08-03,110,single,1,Berlin,8
2023-08-03,61,single,3,Berlin,8
2023-08-03,202,single,3,Copenhagen,8
2023-08-03,111,single,1,Berlin,8
2023-08-03,249,double,1,New York,8
2023-08-03,107,single,5,Berlin,8
2023-08-03,221,single,3,Copenhagen,8
2023-08-03,150,single,2,Copenhagen,8
2023-08-03,580,suite,2,New York,8
2023-08-03,637,suite,3,New York,8
2023-08-03,283,single,5,New York,8
2023-08-04,46,single,4,Berlin,8
2023-08-04,439,double,5,New York,8
2023-08-04,64,single,4,Berlin,8
2023-08-04,239,single,1,New York,8
2023-08-04,338,double,2,Copenhagen,8
2023-08-04,345,double,5,New York,8
2023-08-04,268,suite,4,Berlin,8
2023-08-04,351,double,4,New York,8
2023-08-04,307,single,2,New York,8
2023-08-04,315,single,1,New York,8
2023-08-04,55,single,5,Berlin,8
2023-08-04,366,double,3,New York,8
2023-08-04,179,single,3,Copenhagen,8
2023-08-04,249,single,1,New York,8
2023-08-04,195,double,3,Copenhagen,8
2023-08-04,118,single,4,Berlin,8
2023-08-04,320,suite,2,Copenhagen,8
2023-08-04,58,single,2,Berlin,8
2023-08-04,590,suite,1,New York,8
2023-08-04,266,single,1,New York,8
2023-08-05,172,single,3,New York,8
2023-08-05,495,suite,1,New York,8
2023-08-05,197,single,4,Copenhagen,8
2023-08-05,240,single,1,New York,8
2023-08-05,307,double,4,New York,8
2023-08-05,310,double,3,New York,8
2023-08-05,270,single,2,New York,8
2023-08-05,99,single,1,Berlin,8
2023-08-05,279,single,4,New York,8
2023-08-05,135,single,4,Copenhagen,8
2023-08-05,509,suite,3,Copenhagen,8
2023-08-05,252,double,3,New York,8
2023-08-05,98,double,5,Berlin,8
2023-08-05,229,single,1,New York,8
2023-08-05,262,single,3,New York,8
2023-08-05,223,single,2,New York,8
2023-08-05,591,suite,3,New York,8
2023-08-05,162,single,5,Copenhagen,8
2023-08-05,203,single,3,Copenhagen,8
2023-08-05,157,single,5,Copenhagen,8
2023-08-06,142,single,1,Copenhagen,8
2023-08-06,325,single,2,New York,8
2023-08-06,203,single,3,Copenhagen,8
2023-08-06,251,single,1,New York,8
2023-08-06,380,double,4,New York,8
2023-08-06,97,single,2,Berlin,8
2023-08-06,185,double,5,Copenhagen,8
2023-08-06,345,double,5,Copenhagen,8
2023-08-06,397,suite,1,Copenhagen,8
2023-08-06,437,double,2,New York,8
2023-08-06,282,double,4,Copenhagen,8
2023-08-06,373,suite,1,Copenhagen,8
2023-08-06,216,single,3,Copenhagen,8
2023-08-06,115,single,2,Berlin,8
2023-08-06,68,single,3,Berlin,8
2023-08-06,165,single,4,Copenhagen,8
2023-08-06,428,double,5,New York,8
2023-08-06,334,single,2,New York,8
2023-08-06,260,double,4,New York,8
2023-08-06,418,double,5,New York,8
2023-08-07,339,single,2,New York,8
2023-08-07,238,single,5,New York,8
2023-08-07,50,single,1,Berlin,8
2023-08-07,214,single,4,Copenhagen,8
2023-08-07,259,suite,4,Berlin,8
2023-08-07,369,double,1,New York,8
2023-08-07,305,single,5,New York,8
2023-08-07,442,suite,5,New York,8
2023-08-07,429,suite,4,Copenhagen,8
2023-08-07,217,single,5,Copenhagen,8
2023-08-07,257,single,4,New York,8
2023-08-07,242,double,2,New York,8
2023-08-07,342,double,1,New York,8
2023-08-07,117,single,1,Berlin,8
2023-08-07,297,single,5,New York,8
2023-08-07,220,single,2,New York,8
2023-08-07,54,single,5,Berlin,8
2023-08-07,373,double,5,New York,8
2023-08-07,299,double,5,New York,8
2023-08-07,233,double,4,Copenhagen,8
2023-08-08,512,suite,1,New York,8
2023-08-08,269,single,5,New York,8
2023-08-08,197,single,3,New York,8
2023-08-08,266,double,3,New York,8
2023-08-08,402,suite,2,Copenhagen,8
2023-08-08,250,single,1,New York,8
2023-08-08,602,suite,1,New York,8
2023-08-08,322,double,4,New York,8
2023-08-08,578,suite,5,New York,8
2023-08-08,375,double,1,New York,8
2023-08-08,151,single,2,Copenhagen,8
2023-08-08,432,double,1,New York,8
2023-08-08,317,single,4,New York,8
2023-08-08,414,double,4,New York,8
2023-08-08,303,double,2,New York,8
2023-08-08,248,single,2,New York,8
2023-08-08,447,suite,2,Copenhagen,8
2023-08-08,295,single,3,New York,8
2023-08-08,279,double,1,Copenhagen,8
2023-08-08,155,double,2,Berlin,8
2023-08-09,235,double,1,New York,8
2023-08-09,98,single,4,Berlin,8
2023-08-09,516,suite,1,New York,8
2023-08-09,95,single,1,Berlin,8
2023-08-09,274,single,5,New York,8
2023-08-09,298,single,3,New York,8
2023-08-09,312,double,5,New York,8
2023-08-09,455,suite,2,Copenhagen,8
2023-08-09,310,single,5,New York,8
2023-08-09,83,single,4,Berlin,8
2023-08-09,224,double,4,Copenhagen,8
2023-08-09,304,double,3,New York,8
2023-08-09,441,double,2,New York,8
2023-08-09,269,double,1,Copenhagen,8
2023-08-09,331,single,1,New York,8
2023-08-09,263,double,4,Copenhagen,8
2023-08-09,130,single,5,Berlin,8
2023-08-09,284,double,2,Copenhagen,8
2023-08-09,179,single,3,Copenhagen,8
2023-08-09,568,suite,5,New York,8
2023-08-10,262,double,1,Copenhagen,8
2023-08-10,112,single,5,Berlin,8
2023-08-10,77,single,5,Berlin,8
2023-08-10,236,double,3,New York,8
2023-08-10,467,suite,4,New York,8
2023-08-10,323,suite,1,Copenhagen,8
2023-08-10,297,double,1,New York,8
2023-08-10,533,suite,4,New York,8
2023-08-10,111,single,2,Berlin,8
2023-08-10,270,single,4,New York,8
2023-08-10,223,single,2,Copenhagen,8
2023-08-10,364,suite,4,New York,8
2023-08-10,229,single,2,Copenhagen,8
2023-08-10,190,single,2,New York,8
2023-08-10,371,suite,5,New York,8
2023-08-10,191,single,5,New York,8
2023-08-10,115,single,1,Berlin,8
2023-08-10,187,single,2,New York,8
2023-08-10,366,suite,3,Copenhagen,8
2023-08-10,99,single,4,Berlin,8
2023-08-11,314,double,5,New York,8
2023-08-11,449,double,1,New York,8
2023-08-11,52,single,5,Berlin,8
2023-08-11,155,double,5,Berlin,8
2023-08-11,176,single,4,New York,8
2023-08-11,185,single,4,Copenhagen,8
2023-08-11,522,suite,1,Copenhagen,8
2023-08-11,308,double,2,New York,8
2023-08-11,305,double,2,Copenhagen,8
2023-08-11,284,single,2,New York,8
2023-08-11,226,single,5,New York,8
2023-08-11,127,single,2,Copenhagen,8
2023-08-11,247,double,4,New York,8
2023-08-11,175,single,2,New York,8
2023-08-11,198,double,5,Copenhagen,8
2023-08-11,253,double,1,Copenhagen,8
2023-08-11,333,double,3,New York,8
2023-08-11,216,single,2,Copenhagen,8
2023-08-11,432,double,4,New York,8
2023-08-11,119,single,1,Berlin,8
2023-08-12,288,double,5,New York,8
2023-08-12,545,suite,5,Copenhagen,8
2023-08-12,343,double,2,New York,8
2023-08-12,299,double,1,New York,8
2023-08-12,210,double,3,Copenhagen,8
2023-08-12,228,single,5,New York,8
2023-08-12,182,double,3,Copenhagen,8
2023-08-12,302,suite,1,Copenhagen,8
2023-08-12,414,double,3,New York,8
2023-08-12,334,single,4,New York,8
2023-08-12,221,single,5,New York,8
2023-08-12,132,single,4,Berlin,8
2023-08-12,319,double,4,New York,8
2023-08-12,127,single,4,Copenhagen,8
2023-08-12,193,single,1,New York,8
2023-08-12,177,single,3,Copenhagen,8
2023-08-12,406,double,3,New York,8
2023-08-12,323,single,4,New York,8
2023-08-12,333,double,3,New York,8
2023-08-12,203,single,5,New York,8
2023-08-13,208,double,2,Copenhagen,8
2023-08-13,229,single,5,New York,8
2023-08-13,256,single,4,New York,8
2023-08-13,383,suite,5,New York,8
2023-08-13,184,double,5,Copenhagen,8
2023-08-13,331,suite,2,Berlin,8
2023-08-13,400,suite,3,New York,8
2023-08-13,307,single,5,New York,8
2023-08-13,320,double,3,Copenhagen,8
2023-08-13,346,suite,3,New York,8
2023-08-13,264,single,1,New York,8
2023-08-13,432,double,3,New York,8
2023-08-13,357,double,4,Copenhagen,8
2023-08-13,161,single,4,Copenhagen,8
2023-08-13,414,double,4,New York,8
2023-08-13,60,single,2,Berlin,8
2023-08-13,188,double,4,Copenhagen,8
2023-08-13,179,single,2,New York,8
2023-08-13,446,double,3,New York,8
2023-08-13,309,single,3,New York,8
2023-08-14,432,double,4,New York,8
2023-08-14,274,double,2,Copenhagen,8
2023-08-14,267,double,1,New York,8
2023-08-14,265,double,4,New York,8
2023-08-14,200,single,3,Copenhagen,8
2023-08-14,309,double,4,New York,8
2023-08-14,207,single,1,Copenhagen,8
2023-08-14,421,suite,4,New York,8
2023-08-14,270,single,4,New York,8
2023-08-14,336,double,1,Copenhagen,8
2023-08-14,145,single,5,Copenhagen,8
2023-08-14,269,single,3,New York,8
2023-08-14,123,single,5,Copenhagen,8
2023-08-14,87,single,4,Berlin,8
2023-08-14,264,single,2,New York,8
2023-08-14,186,single,4,New York,8
2023-08-14,335,double,4,New York,8
2023-08-14,77,single,2,Berlin,8
2023-08-14,296,single,2,New York,8
2023-08-14,249,suite,1,Berlin,8
2023-08-15,71,single,1,Berlin,8
2023-08-15,206,single,3,Copenhagen,8
2023-08-15,125,single,3,Copenhagen,8
2023-08-15,246,single,4,New York,8
2023-08-15,315,single,1,New York,8
2023-08-15,201,single,1,New York,8
2023-08-15,446,suite,2,Copenhagen,8
2023-08-15,334,double,4,New York,8
2023-08-15,189,single,2,Copenhagen,8
2023-08-15,121,single,3,Berlin,8
2023-08-15,228,single,3,Copenhagen,8
2023-08-15,312,single,4,New York,8
2023-08-15,333,double,3,New York,8
2023-08-15,291,single,5,New York,8
2023-08-15,183,single,4,New York,8
2023-08-15,280,single,5,New York,8
2023-08-15,382,double,2,New York,8
2023-08-15,237,double,5,New York,8
2023-08-15,138,double,3,Berlin,8
2023-08-15,168,single,4,New York,8
2023-08-16,239,double,3,New York,8
2023-08-16,397,double,1,New York,8
2023-08-16,436,double,5,New York,8
2023-08-16,210,single,4,New York,8
2023-08-16,295,double,5,Copenhagen,8
2023-08-16,203,double,4,Copenhagen,8
2023-08-16,308,suite,5,Copenhagen,8
2023-08-16,115,single,1,Berlin,8
2023-08-16,191,single,3,Copenhagen,8
2023-08-16,94,single,5,Berlin,8
2023-08-16,400,double,5,New York,8
2023-08-16,228,double,1,Copenhagen,8
2023-08-16,248,double,1,New York,8
2023-08-16,335,double,2,New York,8
2023-08-16,90,single,4,Berlin,8
2023-08-16,196,single,5,New York,8
2023-08-16,80,single,1,Berlin,8
2023-08-16,206,single,2,New York,8
2023-08-16,174,single,5,Copenhagen,8
2023-08-16,389,double,1,New York,8
2023-08-17,469,suite,4,Copenhagen,8
2023-08-17,102,single,1,Berlin,8
2023-08-17,97,double,4,Berlin,8
2023-08-17,556,suite,4,Copenhagen,8
2023-08-17,54,single,3,Berlin,8
2023-08-17,196,single,3,New York,8
2023-08-17,180,single,4,New York,8
2023-08-17,168,single,5,New York,8
2023-08-17,344,double,3,New York,8
2023-08-17,199,single,1,Copenhagen,8
2023-08-17,241,single,5,Copenhagen,8
2023-08-17,355,double,4,Copenhagen,8
2023-08-17,67,single,2,Berlin,8
2023-08-17,360,suite,1,New York,8
2023-08-17,156,single,2,Copenhagen,8
2023-08-17,396,suite,3,New York,8
2023-08-17,151,single,2,Copenhagen,8
2023-08-17,294,double,2,New York,8
2023-08-17,146,single,3,Copenhagen,8
2023-08-17,188,single,5,New York,8
2023-08-18,367,double,1,New York,8
2023-08-18,287,single,4,New York,8
2023-08-18,388,double,4,New York,8
2023-08-18,180,single,4,Copenhagen,8
2023-08-18,237,double,1,New York,8
2023-08-18,570,suite,3,New York,8
2023-08-18,377,suite,3,Copenhagen,8
2023-08-18,361,double,1,Copenhagen,8
2023-08-18,378,suite,5,Copenhagen,8
2023-08-18,348,double,3,New York,8
2023-08-18,316,double,1,New York,8
2023-08-18,259,single,2,New York,8
2023-08-18,415,double,5,New York,8
2023-08-18,262,double,5,New York,8
2023-08-18,319,single,5,New York,8
2023-08-18,323,single,3,New York,8
2023-08-18,314,double,3,Copenhagen,8
2023-08-18,550,suite,3,Copenhagen,8
2023-08-18,184,single,4,New York,8
2023-08-18,245,single,3,New York,8
2023-08-19,370,suite,5,New York,8
2023-08-19,269,double,2,New York,8
2023-08-19,290,single,1,New York,8
2023-08-19,298,single,1,New York,8
2023-08-19,194,suite,3,Berlin,8
2023-08-19,235,single,5,Copenhagen,8
2023-08-19,345,double,2,Copenhagen,8
2023-08-19,521,suite,1,New York,8
2023-08-19,282,double,3,New York,8
2023-08-19,214,single,5,Copenhagen,8
2023-08-19,239,single,1,Copenhagen,8
2023-08-19,100,double,1,Berlin,8
2023-08-19,342,double,2,New York,8
2023-08-19,251,double,3,New York,8
2023-08-19,302,single,5,New York,8
2023-08-19,127,single,3,Copenhagen,8
2023-08-19,281,double,3,New York,8
2023-08-19,274,double,5,New York,8
2023-08-19,245,single,5,New York,8
2023-08-19,204,single,1,Copenhagen,8
2023-08-20,223,single,3,Copenhagen,8
2023-08-20,222,double,4,Copenhagen,8
2023-08-20,163,single,4,Copenhagen,8
2023-08-20,192,double,3,Copenhagen,8
2023-08-20,69,single,1,Berlin,8
2023-08-20,173,single,1,Copenhagen,8
2023-08-20,566,suite,3,New York,8
2023-08-20,506,suite,2,Copenhagen,8
2023-08-20,476,suite,4,New York,8
2023-08-20,136,single,1,Berlin,8
2023-08-20,135,single,4,Berlin,8
2023-08-20,595,suite,1,Copenhagen,8
2023-08-20,237,single,3,Copenhagen,8
2023-08-20,209,single,3,Copenhagen,8
2023-08-20,281,single,2,New York,8
2023-08-20,214,single,4,Copenhagen,8
2023-08-20,134,double,5,Berlin,8
2023-08-20,107,single,1,Berlin,8
2023-08-20,62,single,3,Berlin,8
2023-08-20,396,double,5,New York,8
2023-08-21,78,single,2,Berlin,8
2023-08-21,283,single,5,New York,8
2023-08-21,632,suite,2,New York,8
2023-08-21,443,suite,5,Copenhagen,8
2023-08-21,269,double,2,New York,8
2023-08-21,122,single,1,Copenhagen,8
2023-08-21,159,single,5,Copenhagen,8
2023-08-21,636,suite,4,New York,8
2023-08-21,122,single,2,Copenhagen,8
2023-08-21,94,single,5,Berlin,8
2023-08-21,530,suite,5,New York,8
2023-08-21,167,single,5,Copenhagen,8
2023-08-21,237,single,5,Copenhagen,8
2023-08-21,317,single,4,New York,8
2023-08-21,306,single,3,New York,8
2023-08-21,90,single,2,Berlin,8
2023-08-21,227,double,1,New York,8
2023-08-21,119,double,2,Berlin,8
2023-08-21,297,suite,4,Berlin,8
2023-08-21,394,suite,4,New York,8
2023-08-22,258,double,2,New York,8
2023-08-22,563,suite,2,New York,8
2023-08-22,138,double,3,Berlin,8
2023-08-22,400,suite,2,New York,8
2023-08-22,569,suite,3,New York,8
2023-08-22,279,single,2,New York,8
2023-08-22,89,single,5,Berlin,8
2023-08-22,182,single,1,Copenhagen,8
2023-08-22,371,suite,1,New York,8
2023-08-22,174,single,3,Copenhagen,8
2023-08-22,229,single,2,New York,8
2023-08-22,226,single,1,Copenhagen,8
2023-08-22,520,suite,2,Copenhagen,8
2023-08-22,262,double,4,New York,8
2023-08-22,367,suite,3,Berlin,8
2023-08-22,167,double,1,Berlin,8
2023-08-22,311,single,5,New York,8
2023-08-22,419,double,1,New York,8
2023-08-22,234,double,2,New York,8
2023-08-22,396,suite,5,New York,8
2023-08-23,66,single,3,Berlin,8
2023-08-23,282,double,2,New York,8
2023-08-23,271,single,1,New York,8
2023-08-23,289,single,5,New York,8
2023-08-23,461,suite,1,Copenhagen,8
2023-08-23,213,double,4,Berlin,8
2023-08-23,68,single,2,Berlin,8
2023-08-23,97,single,4,Berlin,8
2023-08-23,329,suite,1,New York,8
2023-08-23,186,single,4,New York,8
2023-08-23,227,double,3,New York,8
2023-08-23,247,double,1,New York,8
2023-08-23,279,suite,3,Berlin,8
2023-08-23,215,single,4,Copenhagen,8
2023-08-23,533,suite,2,New York,8
2023-08-23,177,double,1,Berlin,8
2023-08-23,316,single,5,New York,8
2023-08-23,192,double,2,Copenhagen,8
2023-08-23,222,single,1,New York,8
2023-08-23,240,double,5,New York,8
2023-08-24,429,double,4,New York,8
2023-08-24,634,suite,4,New York,8
2023-08-24,359,double,1,New York,8
2023-08-24,196,suite,5,Berlin,8
2023-08-24,228,single,5,Copenhagen,8
2023-08-24,208,single,1,Copenhagen,8
2023-08-24,225,double,3,Copenhagen,8
2023-08-24,549,suite,5,New York,8
2023-08-24,81,single,1,Berlin,8
2023-08-24,259,double,1,Copenhagen,8
2023-08-24,276,double,1,New York,8
2023-08-24,433,double,5,New York,8
2023-08-24,373,double,2,New York,8
2023-08-24,266,single,4,New York,8
2023-08-24,384,suite,5,Copenhagen,8
2023-08-24,112,single,5,Berlin,8
2023-08-24,537,suite,2,Copenhagen,8
2023-08-24,61,single,5,Berlin,8
2023-08-24,312,single,2,New York,8
2023-08-24,133,single,1,Copenhagen,8
2023-08-25,179,single,3,New York,8
2023-08-25,207,single,3,New York,8
2023-08-25,276,double,4,New York,8
2023-08-25,358,double,5,New York,8
2023-08-25,141,double,2,Berlin,8
2023-08-25,352,suite,3,New York,8
2023-08-25,136,single,1,Copenhagen,8
2023-08-25,161,double,3,Berlin,8
2023-08-25,128,single,1,Copenhagen,8
2023-08-25,326,suite,2,Copenhagen,8
2023-08-25,406,double,3,New York,8
2023-08-25,189,single,2,New York,8
2023-08-25,300,double,4,New York,8
2023-08-25,241,double,4,New York,8
2023-08-25,54,single,1,Berlin,8
2023-08-25,450,suite,3,Copenhagen,8
2023-08-25,103,single,3,Berlin,8
2023-08-25,295,single,2,New York,8
2023-08-25,251,suite,2,Berlin,8
2023-08-25,397,double,4,New York,8
2023-08-26,57,single,4,Berlin,8
2023-08-26,523,suite,1,New York,8
2023-08-26,249,single,5,New York,8
2023-08-26,168,single,5,Copenhagen,8
2023-08-26,576,suite,1,Copenhagen,8
2023-08-26,265,double,3,New York,8
2023-08-26,76,single,1,Berlin,8
2023-08-26,219,suite,5,Berlin,8
2023-08-26,266,single,5,New York,8
2023-08-26,63,single,1,Berlin,8
2023-08-26,166,single,5,New York,8
2023-08-26,228,single,2,New York,8
2023-08-26,464,suite,5,New York,8
2023-08-26,54,single,4,Berlin,8
2023-08-26,327,double,4,New York,8
2023-08-26,192,double,4,Copenhagen,8
2023-08-26,334,double,4,New York,8
2023-08-26,230,double,1,Berlin,8
2023-08-26,288,double,3,New York,8
2023-08-26,233,single,2,New York,8
2023-08-27,81,single,4,Berlin,8
2023-08-27,124,single,3,Copenhagen,8
2023-08-27,305,single,2,New York,8
2023-08-27,431,double,1,New York,8
2023-08-27,262,double,2,New York,8
2023-08-27,239,single,3,Copenhagen,8
2023-08-27,211,single,5,New York,8
2023-08-27,54,single,5,Berlin,8
2023-08-27,240,double,5,Copenhagen,8
2023-08-27,273,single,2,New York,8
2023-08-27,314,double,2,New York,8
2023-08-27,306,double,5,New York,8
2023-08-27,330,suite,4,New York,8
2023-08-27,172,single,3,Copenhagen,8
2023-08-27,406,double,5,New York,8
2023-08-27,320,single,2,New York,8
2023-08-27,206,single,5,New York,8
2023-08-27,492,suite,1,New York,8
2023-08-27,447,suite,5,New York,8
2023-08-27,78,single,5,Berlin,8
2023-08-28,244,single,3,Copenhagen,8
2023-08-28,180,single,5,New York,8
2023-08-28,408,suite,2,New York,8
2023-08-28,169,single,3,New York,8
2023-08-28,188,single,2,Copenhagen,8
2023-08-28,372,suite,5,Copenhagen,8
2023-08-28,411,double,3,New York,8
2023-08-28,240,single,3,Copenhagen,8
2023-08-28,618,suite,3,New York,8
2023-08-28,272,double,2,New York,8
2023-08-28,115,single,1,Berlin,8
2023-08-28,337,suite,5,Copenhagen,8
2023-08-28,250,double,3,New York,8
2023-08-28,226,double,5,Berlin,8
2023-08-28,284,double,4,New York,8
2023-08-28,314,single,1,New York,8
2023-08-28,215,single,1,Copenhagen,8
2023-08-28,321,single,3,New York,8
2023-08-28,169,single,5,Copenhagen,8
2023-08-28,361,double,3,New York,8
2023-08-29,375,double,3,New York,8
2023-08-29,173,single,3,New York,8
2023-08-29,409,suite,5,Copenhagen,8
2023-08-29,228,single,1,New York,8
2023-08-29,148,single,5,Copenhagen,8
2023-08-29,341,double,1,New York,8
2023-08-29,321,single,5,New York,8
2023-08-29,145,single,2,Copenhagen,8
2023-08-29,323,double,4,New York,8
2023-08-29,257,suite,5,Berlin,8
2023-08-29,302,double,1,New York,8
2023-08-29,224,double,4,Berlin,8
2023-08-29,561,suite,4,Copenhagen,8
2023-08-29,97,single,2,Berlin,8
2023-08-29,231,single,5,Copenhagen,8
2023-08-29,242,single,4,Copenhagen,8
2023-08-29,91,single,1,Berlin,8
